Affiliate ,Major,College,MoreStudies
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng,Grainger College of Engineering,FALSE
student,Electrical & Computer Eng :: Technology Entrepreneur Ctr,Grainger College of Engineering,TRUE
student,Electrical & Computer Eng :: Technology Entrepreneur Ctr,Grainger College of Engineering,TRUE
student,Electrical & Computer Eng :: Technology Entrepreneur Ctr,Grainger College of Engineering,TRUE
student,Electrical & Computer Eng :: Technology Entrepreneur Ctr,Grainger College of Engineering,TRUE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Administration,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,Engineering Courses,Grainger College of Engineering,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English,College of Liberal Arts & Sciences ,FALSE
student,English :: Political Science,College of Liberal Arts & Sciences ,TRUE
student,English :: Political Science,College of Liberal Arts & Sciences ,TRUE
student,English :: Psychology,College of Liberal Arts & Sciences ,TRUE
student,English :: Sociology,College of Liberal Arts & Sciences ,TRUE
student,Evolution Ecology Behavior,College of Liberal Arts & Sciences ,TRUE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
student,Finance,Gies College of Business,FALSE
